5; 400 442 551 646 682 ; 794
6; 52 122 141 253 265 363 ; 802
6; 102 275 344 522 749 788 ; 789
6; 39 280 426 477 506 759 ; 802
6; 91 282 533 709 744 793 ; 789
6; 134 291 305 440 541 644 ; 799
7; 53 149 297 583 626 662 740 ; 781
6; 276 389 436 508 533 591 ; 798
6; 107 299 451 583 731 758 ; 796
6; 81 226 242 437 644 763 ; 787
